timestamp,program,flag,execution_time,pkg_energy,pp0,pp1,dram,psys
Wed Jun  1 16:38:26 2022,callback001,-O0,544.335000,9.910400,5.871216,0.000000,0.889404,0.000000
Wed Jun  1 16:38:33 2022,callback001,-O0,543.705000,9.851501,5.850281,0.000000,0.888489,0.000000
Wed Jun  1 16:38:40 2022,callback001,-O0,545.536000,10.035706,5.948242,0.000000,0.892700,0.000000
Wed Jun  1 16:38:46 2022,callback001,-O0,544.147000,9.857910,5.848389,0.000000,0.889099,0.000000
Wed Jun  1 16:38:57 2022,callback001,-O0,549.970000,10.038269,5.970520,0.000000,0.907288,0.000000
Wed Jun  1 16:39:03 2022,callback001,-O0,544.880000,9.852173,5.859375,0.000000,0.890076,0.000000
Wed Jun  1 16:39:10 2022,callback001,-O0,546.496000,9.998047,5.933350,0.000000,0.895325,0.000000
Wed Jun  1 16:39:17 2022,callback001,-O0,553.843000,9.996399,5.922058,0.000000,0.907471,0.000000
Wed Jun  1 16:39:23 2022,callback001,-O0,547.500000,9.961426,5.899841,0.000000,0.895447,0.000000
Wed Jun  1 16:39:30 2022,callback001,-O0,547.935000,9.938843,5.898804,0.000000,0.897339,0.000000
Wed Jun  1 16:39:40 2022,callback001,-O0,546.340000,9.994995,5.945984,0.000000,0.897400,0.000000
Wed Jun  1 16:39:47 2022,callback001,-O0,548.077000,9.948242,5.906067,0.000000,0.897217,0.000000
Wed Jun  1 16:39:54 2022,callback001,-O0,547.623000,9.955139,5.923218,0.000000,0.898865,0.000000
Wed Jun  1 16:40:06 2022,callback001,-O0,547.589000,10.001038,5.930115,0.000000,0.897339,0.000000
Wed Jun  1 16:40:17 2022,callback001,-O0,568.933000,10.277283,6.079285,0.000000,0.934021,0.000000
Wed Jun  1 16:40:30 2022,callback001,-O0,556.005000,10.174561,6.029358,0.000000,0.910889,0.000000
Wed Jun  1 16:40:36 2022,callback001,-O0,552.929000,10.059631,5.971558,0.000000,0.906250,0.000000
Wed Jun  1 16:40:49 2022,callback001,-O0,545.728000,10.063293,5.992981,0.000000,0.894897,0.000000
Wed Jun  1 16:40:55 2022,callback001,-O0,549.653000,9.963318,5.921326,0.000000,0.902710,0.000000
Wed Jun  1 16:41:02 2022,callback001,-O0,544.587000,9.891541,5.883179,0.000000,0.892334,0.000000
Wed Jun  1 16:41:09 2022,callback001,-O0,562.746000,10.143127,5.989380,0.000000,0.922241,0.000000
Wed Jun  1 16:41:17 2022,callback001,-O0,546.768000,10.031860,5.953247,0.000000,0.896179,0.000000
Wed Jun  1 16:41:26 2022,callback001,-O0,549.302000,9.987244,5.911743,0.000000,0.899719,0.000000
Wed Jun  1 16:41:32 2022,callback001,-O0,547.923000,9.989502,5.933594,0.000000,0.898376,0.000000
Wed Jun  1 16:41:39 2022,callback001,-O0,548.181000,9.965698,5.914307,0.000000,0.897400,0.000000
Wed Jun  1 16:41:46 2022,callback001,-O0,562.253000,10.312500,6.103333,0.000000,0.921631,0.000000
Wed Jun  1 16:41:58 2022,callback001,-O0,546.745000,10.065796,6.019409,0.000000,0.899963,0.000000
Wed Jun  1 16:42:05 2022,callback001,-O0,548.519000,10.039490,5.949219,0.000000,0.899475,0.000000
Wed Jun  1 16:42:12 2022,callback001,-O0,553.874000,10.178955,6.045593,0.000000,0.906860,0.000000
Wed Jun  1 16:42:24 2022,callback001,-O0,549.577000,9.983521,5.933167,0.000000,0.900513,0.000000
Wed Jun  1 16:42:33 2022,callback001,-O0,546.519000,9.945923,5.906189,0.000000,0.894287,0.000000
Wed Jun  1 16:42:39 2022,callback001,-O0,547.422000,9.906982,5.881714,0.000000,0.896790,0.000000
Wed Jun  1 16:42:48 2022,callback001,-O0,564.627000,10.221497,6.049988,0.000000,0.922241,0.000000
Wed Jun  1 16:42:57 2022,callback001,-O0,564.176000,10.205811,6.034485,0.000000,0.921814,0.000000
Wed Jun  1 16:43:03 2022,callback001,-O0,547.757000,9.857910,5.842529,0.000000,0.895264,0.000000
Wed Jun  1 16:43:10 2022,callback001,-O0,555.786000,10.109680,5.988342,0.000000,0.909729,0.000000
Wed Jun  1 16:43:16 2022,callback001,-O0,555.280000,10.179688,6.048950,0.000000,0.908997,0.000000
Wed Jun  1 16:43:23 2022,callback001,-O0,545.919000,10.062195,5.972717,0.000000,0.892029,0.000000
Wed Jun  1 16:43:36 2022,callback001,-O0,549.604000,10.067383,5.979980,0.000000,0.902161,0.000000
Wed Jun  1 16:43:42 2022,callback001,-O0,545.928000,9.920288,5.902344,0.000000,0.893921,0.000000
Wed Jun  1 16:43:49 2022,callback001,-O0,547.229000,9.989868,5.942810,0.000000,0.897461,0.000000
Wed Jun  1 16:43:57 2022,callback001,-O0,547.560000,10.028381,5.960754,0.000000,0.898376,0.000000
Wed Jun  1 16:44:04 2022,callback001,-O0,548.640000,10.182068,6.052856,0.000000,0.898560,0.000000
Wed Jun  1 16:44:13 2022,callback001,-O0,546.675000,10.088074,6.024963,0.000000,0.899414,0.000000
Wed Jun  1 16:44:21 2022,callback001,-O0,550.706000,10.114807,5.999573,0.000000,0.903992,0.000000
Wed Jun  1 16:44:28 2022,callback001,-O0,549.413000,10.112671,6.052673,0.000000,0.904175,0.000000
Wed Jun  1 16:44:37 2022,callback001,-O0,545.575000,9.980286,5.927917,0.000000,0.894531,0.000000
Wed Jun  1 16:44:45 2022,callback001,-O0,545.930000,10.004028,5.955566,0.000000,0.894592,0.000000
Wed Jun  1 16:44:52 2022,callback001,-O0,548.971000,10.023438,5.954224,0.000000,0.901184,0.000000
Wed Jun  1 16:45:00 2022,callback001,-O0,547.732000,9.982056,5.925476,0.000000,0.897705,0.000000
Wed Jun  1 16:45:07 2022,callback001,-O0,555.068000,10.111328,5.990356,0.000000,0.905823,0.000000
Wed Jun  1 16:45:14 2022,callback001,-O0,546.228000,10.086243,6.054199,0.000000,0.896667,0.000000
Wed Jun  1 16:45:24 2022,callback001,-O0,547.148000,9.963501,5.914429,0.000000,0.896729,0.000000
Wed Jun  1 16:45:31 2022,callback001,-O0,547.688000,9.929321,5.901672,0.000000,0.896545,0.000000
Wed Jun  1 16:45:39 2022,callback001,-O0,545.624000,9.932495,5.909546,0.000000,0.894348,0.000000
Wed Jun  1 16:45:58 2022,callback001,-O0,546.676000,9.955383,5.909363,0.000000,0.895935,0.000000
Wed Jun  1 16:46:07 2022,callback001,-O0,546.648000,9.909851,5.892151,0.000000,0.895264,0.000000
Wed Jun  1 16:46:15 2022,callback001,-O0,547.662000,9.880859,5.860779,0.000000,0.895203,0.000000
Wed Jun  1 16:46:22 2022,callback001,-O0,547.611000,9.946106,5.913513,0.000000,0.899048,0.000000
Wed Jun  1 16:46:39 2022,callback001,-O0,548.307000,9.992004,5.931641,0.000000,0.900391,0.000000
Wed Jun  1 16:46:45 2022,callback001,-O0,545.767000,9.924011,5.888062,0.000000,0.893494,0.000000
Wed Jun  1 16:46:54 2022,callback001,-O0,547.700000,9.996460,5.948059,0.000000,0.897888,0.000000
Wed Jun  1 16:47:00 2022,callback001,-O0,549.505000,10.005554,5.948242,0.000000,0.900940,0.000000
Wed Jun  1 16:47:11 2022,callback001,-O0,547.271000,10.010315,5.950806,0.000000,0.896912,0.000000
Wed Jun  1 16:47:20 2022,callback001,-O0,546.542000,10.039673,5.971375,0.000000,0.894714,0.000000
Wed Jun  1 16:47:28 2022,callback001,-O0,547.086000,9.979797,5.925293,0.000000,0.898438,0.000000
Wed Jun  1 16:47:35 2022,callback001,-O0,546.787000,9.987305,5.935242,0.000000,0.896606,0.000000
Wed Jun  1 16:47:45 2022,callback001,-O0,546.894000,10.002563,5.940186,0.000000,0.896118,0.000000
Wed Jun  1 16:47:58 2022,callback001,-O0,545.486000,10.011292,5.953247,0.000000,0.892212,0.000000
Wed Jun  1 16:48:05 2022,callback001,-O0,547.875000,10.038513,5.964600,0.000000,0.898804,0.000000
Wed Jun  1 16:48:11 2022,callback001,-O0,556.531000,10.088196,5.985352,0.000000,0.910645,0.000000
Wed Jun  1 16:48:18 2022,callback001,-O0,550.346000,10.048645,5.966797,0.000000,0.901794,0.000000
Wed Jun  1 16:48:26 2022,callback001,-O0,548.801000,9.988281,5.924561,0.000000,0.898621,0.000000
Wed Jun  1 16:48:33 2022,callback001,-O0,648.088000,11.510193,6.687195,0.000000,1.036621,0.000000
Wed Jun  1 16:48:42 2022,callback001,-O0,547.461000,9.927307,5.885620,0.000000,0.896973,0.000000
Wed Jun  1 16:48:54 2022,callback001,-O0,545.714000,9.943420,5.915283,0.000000,0.893250,0.000000
Wed Jun  1 16:49:11 2022,callback001,-O0,548.372000,9.948364,5.888855,0.000000,0.899597,0.000000
Wed Jun  1 16:49:22 2022,callback001,-O0,546.898000,9.994263,5.942993,0.000000,0.898499,0.000000
Wed Jun  1 16:49:28 2022,callback001,-O0,552.847000,10.134644,6.016663,0.000000,0.905273,0.000000
Wed Jun  1 16:49:47 2022,callback001,-O0,547.209000,9.968201,5.922729,0.000000,0.896912,0.000000
Wed Jun  1 16:50:00 2022,callback001,-O0,546.625000,9.933960,5.908264,0.000000,0.897339,0.000000
Wed Jun  1 16:50:06 2022,callback001,-O0,547.076000,10.002441,5.950073,0.000000,0.896362,0.000000
Wed Jun  1 16:50:13 2022,callback001,-O0,548.220000,9.887512,5.862122,0.000000,0.896912,0.000000
Wed Jun  1 16:50:25 2022,callback001,-O0,547.141000,10.027161,5.965149,0.000000,0.896790,0.000000
Wed Jun  1 16:50:34 2022,callback001,-O0,548.612000,10.260559,6.169495,0.000000,0.910522,0.000000
Wed Jun  1 16:50:47 2022,callback001,-O0,547.664000,9.894104,5.866089,0.000000,0.897949,0.000000
Wed Jun  1 16:51:01 2022,callback001,-O0,547.251000,9.963928,5.905334,0.000000,0.899048,0.000000
Wed Jun  1 16:51:10 2022,callback001,-O0,547.443000,10.013306,5.964661,0.000000,0.900574,0.000000
Wed Jun  1 16:51:17 2022,callback001,-O0,547.881000,9.997864,5.934753,0.000000,0.898743,0.000000
Wed Jun  1 16:51:23 2022,callback001,-O0,544.642000,9.966980,5.932922,0.000000,0.892700,0.000000
Wed Jun  1 16:51:40 2022,callback001,-O0,545.103000,9.903748,5.870972,0.000000,0.890930,0.000000
Wed Jun  1 16:51:46 2022,callback001,-O0,543.645000,9.907532,5.879456,0.000000,0.889343,0.000000
Wed Jun  1 16:51:59 2022,callback001,-O0,547.094000,9.929138,5.875488,0.000000,0.894226,0.000000
Wed Jun  1 16:52:06 2022,callback001,-O0,544.356000,9.892456,5.868286,0.000000,0.888855,0.000000
Wed Jun  1 16:52:14 2022,callback001,-O0,545.292000,9.923706,5.881714,0.000000,0.891357,0.000000
Wed Jun  1 16:52:21 2022,callback001,-O0,552.782000,10.052673,5.961060,0.000000,0.899292,0.000000
Wed Jun  1 16:52:36 2022,callback001,-O0,543.791000,9.879700,5.858704,0.000000,0.888977,0.000000
Wed Jun  1 16:52:48 2022,callback001,-O0,546.264000,9.913025,5.861511,0.000000,0.891785,0.000000
Wed Jun  1 16:52:59 2022,callback001,-O0,545.314000,10.091064,5.990479,0.000000,0.890381,0.000000
Wed Jun  1 16:53:13 2022,callback001,-O0,552.284000,10.049194,5.950989,0.000000,0.899597,0.000000
Wed Jun  1 17:58:03 2022,callback001,-O0,545.064000,10.008972,5.956787,0.000000,0.893494,0.000000
Wed Jun  1 17:58:09 2022,callback001,-O0,545.539000,9.881042,5.869812,0.000000,0.893005,0.000000
Wed Jun  1 17:58:16 2022,callback001,-O0,546.413000,9.976501,5.929443,0.000000,0.894836,0.000000
Wed Jun  1 17:58:22 2022,callback001,-O0,544.096000,9.872559,5.865906,0.000000,0.890625,0.000000
Wed Jun  1 17:58:31 2022,callback001,-O0,546.616000,10.081238,6.000488,0.000000,0.897278,0.000000
Wed Jun  1 17:58:46 2022,callback001,-O0,553.493000,10.055786,5.977234,0.000000,0.905151,0.000000
Wed Jun  1 17:58:58 2022,callback001,-O0,544.214000,9.936829,5.905029,0.000000,0.890198,0.000000
Wed Jun  1 17:59:07 2022,callback001,-O0,546.263000,10.018616,5.997192,0.000000,0.901123,0.000000
Wed Jun  1 17:59:24 2022,callback001,-O0,555.346000,10.116516,5.999268,0.000000,0.905457,0.000000
Wed Jun  1 17:59:32 2022,callback001,-O0,547.127000,10.060669,5.979065,0.000000,0.896729,0.000000
Wed Jun  1 17:59:47 2022,callback001,-O0,546.827000,9.929260,5.897522,0.000000,0.894531,0.000000
Wed Jun  1 18:00:12 2022,callback001,-O0,546.198000,10.034973,5.990479,0.000000,0.896790,0.000000
Wed Jun  1 18:00:26 2022,callback001,-O0,552.585000,10.353760,6.251526,0.000000,0.926514,0.000000
Wed Jun  1 18:00:49 2022,callback001,-O0,545.404000,9.882690,5.859619,0.000000,0.891907,0.000000
Wed Jun  1 18:01:36 2022,callback001,-O0,551.882000,10.504028,6.437805,0.000000,0.946655,0.000000
Wed Jun  1 18:02:02 2022,callback001,-O0,544.990000,10.001831,5.980652,0.000000,0.896057,0.000000
Wed Jun  1 18:02:45 2022,callback001,-O0,548.152000,9.979675,5.934998,0.000000,0.894958,0.000000
Wed Jun  1 18:03:10 2022,callback001,-O0,544.456000,9.927063,5.898254,0.000000,0.890381,0.000000
Wed Jun  1 18:03:35 2022,callback001,-O0,544.764000,9.963135,5.920471,0.000000,0.891724,0.000000
Wed Jun  1 18:03:43 2022,callback001,-O0,547.161000,9.902222,5.866455,0.000000,0.895630,0.000000
Wed Jun  1 18:04:14 2022,callback001,-O0,546.048000,9.997742,5.955261,0.000000,0.894470,0.000000
Wed Jun  1 18:05:09 2022,callback001,-O0,544.274000,9.916321,5.893188,0.000000,0.889648,0.000000
Wed Jun  1 18:05:20 2022,callback001,-O0,546.422000,10.123840,6.022949,0.000000,0.897278,0.000000
Wed Jun  1 18:05:44 2022,callback001,-O0,545.527000,9.967590,5.926819,0.000000,0.893860,0.000000
Wed Jun  1 18:05:59 2022,callback001,-O0,544.237000,10.064148,5.995056,0.000000,0.891296,0.000000
Wed Jun  1 18:06:42 2022,callback001,-O0,544.887000,9.927063,5.903564,0.000000,0.889954,0.000000
Wed Jun  1 18:07:00 2022,callback001,-O0,546.809000,9.940002,5.915771,0.000000,0.895386,0.000000
Wed Jun  1 18:07:25 2022,callback001,-O0,546.244000,9.974792,5.941040,0.000000,0.896790,0.000000
Wed Jun  1 18:07:44 2022,callback001,-O0,563.775000,10.447876,6.315308,0.000000,0.959778,0.000000
