timestamp,program,flag,execution_time,pkg_energy,pp0,pp1,dram,psys
Wed Jun  1 20:39:13 2022,cacheprof,-fcpr-anal,319.277000,10.152466,8.039856,0.000000,0.456055,0.000000
Wed Jun  1 20:39:31 2022,cacheprof,-fcpr-anal,271.638000,8.628296,6.834656,0.000000,0.394470,0.000000
Wed Jun  1 20:39:40 2022,cacheprof,-fcpr-anal,272.625000,8.641174,6.830933,0.000000,0.391968,0.000000
Wed Jun  1 20:39:46 2022,cacheprof,-fcpr-anal,260.366000,8.230530,6.505371,0.000000,0.373413,0.000000
Wed Jun  1 20:39:54 2022,cacheprof,-fcpr-anal,265.180000,8.655762,6.892700,0.000000,0.383728,0.000000
Wed Jun  1 20:40:03 2022,cacheprof,-fcpr-anal,287.255000,9.058594,7.158630,0.000000,0.411255,0.000000
Wed Jun  1 20:40:09 2022,cacheprof,-fcpr-anal,268.210000,8.623291,6.846375,0.000000,0.387878,0.000000
Wed Jun  1 20:40:19 2022,cacheprof,-fcpr-anal,291.459000,9.252197,7.309509,0.000000,0.421875,0.000000
Wed Jun  1 20:40:26 2022,cacheprof,-fcpr-anal,294.633000,9.406128,7.453369,0.000000,0.423340,0.000000
Wed Jun  1 20:40:40 2022,constraints,-fexitification,3240.193000,58.719238,35.298401,0.000000,4.534546,0.000000
Wed Jun  1 20:41:01 2022,constraints,-fexitification,3241.549000,59.581787,35.855530,0.000000,4.539368,0.000000
Wed Jun  1 20:41:27 2022,constraints,-fexitification,3252.660000,58.836060,35.352234,0.000000,4.543823,0.000000
Wed Jun  1 20:42:00 2022,constraints,-fexitification,3258.269000,59.289185,35.517212,0.000000,4.538330,0.000000
Wed Jun  1 20:42:27 2022,constraints,-fexitification,3246.558000,58.791626,35.258240,0.000000,4.528381,0.000000
Wed Jun  1 20:42:47 2022,constraints,-fexitification,3242.422000,58.649414,35.214233,0.000854,4.527344,0.000000
Wed Jun  1 20:43:14 2022,constraints,-fexitification,3254.075000,59.484009,35.717834,0.000000,4.551392,0.000000
Wed Jun  1 20:43:44 2022,constraints,-fexitification,3237.258000,58.860779,35.321655,0.000000,4.514709,0.000000
Wed Jun  1 20:44:09 2022,constraints,-fexitification,3234.822000,58.664429,35.251282,0.000000,4.510620,0.000000
Wed Jun  1 20:44:50 2022,constraints,-fexitification,3237.691000,58.681702,35.257751,0.000000,4.526123,0.000000
Wed Jun  1 20:45:19 2022,constraints,-fcmm-elim-common-blocks,3298.960000,60.225586,36.194214,0.000000,4.610596,0.000000
Wed Jun  1 20:45:56 2022,constraints,-fcmm-elim-common-blocks,3303.054000,59.546143,35.687195,0.000000,4.613281,0.000000
Wed Jun  1 20:46:26 2022,constraints,-fcmm-elim-common-blocks,3304.449000,59.919983,35.985535,0.000000,4.621216,0.000000
Wed Jun  1 20:46:59 2022,constraints,-fcmm-elim-common-blocks,3298.577000,59.775513,35.892822,0.000000,4.612671,0.000000
Wed Jun  1 20:47:47 2022,constraints,-fcmm-elim-common-blocks,3318.897000,60.174072,36.035828,0.000977,4.617432,0.000000
Wed Jun  1 20:48:16 2022,constraints,-fcmm-elim-common-blocks,3321.817000,60.187378,36.164612,0.000000,4.642639,0.000000
Wed Jun  1 20:48:42 2022,constraints,-fcmm-elim-common-blocks,3302.491000,59.728882,35.837708,0.000000,4.608887,0.000000
Wed Jun  1 20:49:15 2022,constraints,-fcmm-elim-common-blocks,3307.641000,59.865967,35.941284,0.000000,4.611511,0.000000
Wed Jun  1 20:50:01 2022,constraints,-fcmm-elim-common-blocks,3287.011000,59.739380,35.822327,0.000000,4.591858,0.000000
Wed Jun  1 20:50:30 2022,constraints,-fcmm-elim-common-blocks,3305.654000,59.881165,35.925903,0.000000,4.617188,0.000000
Wed Jun  1 20:51:05 2022,constraints,-fcmm-sink,3237.577000,58.520081,35.158447,0.000000,4.516174,0.000000
Wed Jun  1 20:51:58 2022,constraints,-fcmm-sink,3241.853000,59.631042,35.835754,0.000000,4.529358,0.000000
Wed Jun  1 20:52:14 2022,constraints,-fcmm-sink,3240.503000,58.983643,35.453369,0.000000,4.513794,0.000000
Wed Jun  1 20:52:45 2022,constraints,-fcmm-sink,3232.578000,59.218872,35.601624,0.000000,4.508179,0.000000
Wed Jun  1 20:53:20 2022,constraints,-fcmm-sink,3234.986000,58.882690,35.372009,0.000000,4.526184,0.000000
Wed Jun  1 20:54:02 2022,constraints,-fcmm-sink,3251.727000,60.004150,36.117310,0.000000,4.535767,0.000000
Wed Jun  1 20:54:21 2022,constraints,-fcmm-sink,3238.653000,59.047729,35.548828,0.000000,4.528748,0.000000
Wed Jun  1 20:55:01 2022,constraints,-fcmm-sink,3244.320000,59.668762,35.850891,0.000000,4.530396,0.000000
Wed Jun  1 20:55:38 2022,constraints,-fcmm-sink,3236.656000,59.397217,35.793335,0.000000,4.520996,0.000000
Wed Jun  1 20:56:18 2022,constraints,-fcmm-sink,3236.626000,59.408813,35.670776,0.000000,4.513489,0.000000
Wed Jun  1 20:56:40 2022,constraints,-fcpr-anal,3248.531000,59.713928,35.851074,0.000000,4.555420,0.000000
Wed Jun  1 20:57:19 2022,constraints,-fcpr-anal,3237.452000,59.152771,35.466187,0.000000,4.512024,0.000000
Wed Jun  1 20:57:47 2022,constraints,-fcpr-anal,3251.634000,59.508911,35.682861,0.000000,4.540405,0.000000
Wed Jun  1 20:58:14 2022,constraints,-fcpr-anal,3255.862000,59.967651,36.097656,0.000000,4.558655,0.000000
Wed Jun  1 20:58:44 2022,constraints,-fcpr-anal,3240.723000,59.676758,35.761658,0.000000,4.525085,0.000000
Wed Jun  1 20:59:25 2022,constraints,-fcpr-anal,3251.977000,59.878723,36.002869,0.000000,4.547058,0.000000
Wed Jun  1 21:00:05 2022,constraints,-fcpr-anal,3246.774000,59.804626,35.980347,0.000000,4.545593,0.000000
Wed Jun  1 21:00:24 2022,constraints,-fcpr-anal,3241.156000,59.244873,35.585388,0.000000,4.528870,0.000000
Wed Jun  1 21:00:41 2022,constraints,-fcpr-anal,3244.572000,59.342834,35.667969,0.000916,4.535889,0.000000
Wed Jun  1 21:01:21 2022,constraints,-fcpr-anal,3257.896000,59.437317,35.665527,0.000000,4.544800,0.000000
Wed Jun  1 21:01:59 2022,hash,-fexitification,6798.386000,122.728516,72.055359,0.000000,11.346436,0.000000
Wed Jun  1 21:02:54 2022,hash,-fexitification,6868.177000,122.782715,71.950684,0.000854,11.444397,0.000000
Wed Jun  1 21:03:53 2022,hash,-fexitification,6736.023000,119.795959,70.340942,0.000000,11.256104,0.000000
Wed Jun  1 21:04:54 2022,hash,-fexitification,6873.865000,122.371460,71.721436,0.000000,11.468079,0.000000
Wed Jun  1 21:05:39 2022,hash,-fexitification,6810.329000,122.578735,71.811951,0.000000,11.367126,0.000000
Wed Jun  1 21:06:34 2022,hash,-fexitification,6808.568000,121.055420,70.900269,0.000000,11.364014,0.000000
Wed Jun  1 21:07:11 2022,hash,-fexitification,6791.219000,121.592407,71.271912,0.001038,11.338013,0.000000
Wed Jun  1 21:08:21 2022,hash,-fexitification,6719.656000,120.619568,70.866577,0.000000,11.232849,0.000000
Wed Jun  1 21:09:40 2022,hash,-fexitification,6821.415000,121.679321,71.403442,0.000000,11.382202,0.000000
Wed Jun  1 21:10:15 2022,hash,-fexitification,6858.217000,122.522461,71.829102,0.000000,11.434265,0.000000
Wed Jun  1 21:11:11 2022,hash,-fcmm-elim-common-blocks,6468.196000,116.980225,69.082031,0.000000,10.882019,0.000000
Wed Jun  1 21:11:47 2022,hash,-fcmm-elim-common-blocks,6491.484000,117.096130,69.185669,0.000000,10.936401,0.000000
Wed Jun  1 21:12:44 2022,hash,-fcmm-elim-common-blocks,6501.681000,117.625427,69.414490,0.000000,10.933777,0.000000
Wed Jun  1 21:13:23 2022,hash,-fcmm-elim-common-blocks,6529.933000,117.012329,69.046814,0.000000,10.985229,0.000000
Wed Jun  1 21:14:28 2022,hash,-fcmm-elim-common-blocks,6608.235000,119.175110,70.253052,0.000000,11.093262,0.000000
Wed Jun  1 21:15:41 2022,hash,-fcmm-elim-common-blocks,6532.174000,117.327881,69.074707,0.000000,10.977234,0.000000
Wed Jun  1 21:16:38 2022,hash,-fcmm-elim-common-blocks,6510.479000,116.274841,68.480713,0.000000,10.945679,0.000000
Wed Jun  1 21:17:45 2022,hash,-fcmm-elim-common-blocks,6488.344000,115.362915,68.094360,0.000000,10.909546,0.000000
Wed Jun  1 21:18:29 2022,hash,-fcmm-elim-common-blocks,6600.783000,118.506897,69.863770,0.000000,11.079346,0.000000
Wed Jun  1 21:19:20 2022,hash,-fcmm-elim-common-blocks,6426.962000,115.817444,68.265137,0.001099,10.827026,0.000000
Wed Jun  1 21:20:26 2022,hash,-fcmm-sink,6559.960000,117.350281,69.004761,0.000000,11.015137,0.000000
Wed Jun  1 21:21:09 2022,hash,-fcmm-sink,6641.843000,118.833374,70.082153,0.000000,11.128296,0.000000
Wed Jun  1 21:22:10 2022,hash,-fcmm-sink,6613.427000,119.060059,70.180786,0.000000,11.089539,0.000000
Wed Jun  1 21:23:11 2022,hash,-fcmm-sink,6618.005000,119.982971,70.813538,0.000000,11.099182,0.000000
Wed Jun  1 21:24:20 2022,hash,-fcmm-sink,6617.305000,117.935242,69.486938,0.000000,11.091675,0.000000
Wed Jun  1 21:25:15 2022,hash,-fcmm-sink,6661.623000,119.057495,69.996582,0.000000,11.156311,0.000000
Wed Jun  1 21:26:36 2022,hash,-fcmm-sink,6622.609000,118.456604,69.663025,0.000854,11.101562,0.000000
Wed Jun  1 21:27:41 2022,hash,-fcmm-sink,6668.414000,118.464417,69.799377,0.000000,11.188660,0.000000
Wed Jun  1 21:28:28 2022,hash,-fcmm-sink,6628.700000,118.368103,69.851074,0.000000,11.125854,0.000000
Wed Jun  1 21:29:11 2022,hash,-fcmm-sink,6608.725000,117.764954,69.489563,0.000000,11.094055,0.000000
Wed Jun  1 21:30:05 2022,hash,-fcpr-anal,6743.372000,119.411621,70.160889,0.000000,11.279968,0.000000
Wed Jun  1 21:31:02 2022,hash,-fcpr-anal,6964.399000,125.318359,73.471436,0.000000,11.591553,0.000000
Wed Jun  1 21:31:51 2022,hash,-fcpr-anal,6901.721000,121.866211,71.296753,0.000000,11.506348,0.000000
Wed Jun  1 21:33:02 2022,hash,-fcpr-anal,6850.188000,120.547607,70.488464,0.000977,11.425842,0.000000
Wed Jun  1 21:33:39 2022,hash,-fcpr-anal,6811.907000,121.061523,70.884155,0.000000,11.368469,0.000000
Wed Jun  1 21:34:35 2022,hash,-fcpr-anal,6876.287000,122.310242,71.680603,0.000000,11.469666,0.000000
Wed Jun  1 21:35:18 2022,hash,-fcpr-anal,6843.269000,121.714661,71.288269,0.000000,11.420959,0.000000
Wed Jun  1 21:35:59 2022,hash,-fcpr-anal,6894.287000,121.784790,71.231873,0.000000,11.488647,0.000000
Wed Jun  1 21:36:54 2022,hash,-fcpr-anal,6824.703000,121.755188,71.570862,0.000000,11.390137,0.000000
Wed Jun  1 21:37:55 2022,hash,-fcpr-anal,6941.930000,123.668091,72.441833,0.000000,11.558899,0.000000
Wed Jun  1 21:39:02 2022,bernouilli,-fexitification,1448.954000,26.259949,15.804688,0.000000,2.096802,0.000000
Wed Jun  1 21:39:16 2022,bernouilli,-fexitification,1432.500000,25.935181,15.577881,0.000000,2.068237,0.000000
Wed Jun  1 21:40:09 2022,bernouilli,-fexitification,1429.947000,25.989990,15.612976,0.000000,2.058289,0.000000
Wed Jun  1 21:40:19 2022,bernouilli,-fexitification,1423.441000,25.832214,15.556030,0.000000,2.055176,0.000000
Wed Jun  1 21:40:34 2022,bernouilli,-fexitification,1451.651000,26.146912,15.671326,0.000000,2.087952,0.000000
Wed Jun  1 21:40:56 2022,bernouilli,-fexitification,1439.191000,26.117126,15.692139,0.000000,2.077942,0.000000
Wed Jun  1 21:41:42 2022,bernouilli,-fexitification,1456.317000,26.522888,15.869751,0.000000,2.097656,0.000000
Wed Jun  1 21:41:51 2022,bernouilli,-fexitification,1461.218000,26.744812,16.033936,0.000000,2.104431,0.000000
Wed Jun  1 21:42:09 2022,bernouilli,-fexitification,1461.618000,26.332275,15.745300,0.000000,2.102844,0.000000
Wed Jun  1 21:42:22 2022,bernouilli,-fexitification,1543.258000,27.430359,16.353210,0.000000,2.219238,0.000000
Wed Jun  1 21:42:41 2022,bernouilli,-fcmm-elim-common-blocks,1465.741000,26.273560,15.732544,0.000000,2.125122,0.000000
Wed Jun  1 21:43:19 2022,bernouilli,-fcmm-elim-common-blocks,1453.960000,26.149536,15.641113,0.000000,2.095764,0.000000
Wed Jun  1 21:43:42 2022,bernouilli,-fcmm-elim-common-blocks,1459.256000,26.634888,16.031494,0.000000,2.114197,0.000000
Wed Jun  1 21:44:12 2022,bernouilli,-fcmm-elim-common-blocks,1423.548000,25.780945,15.535706,0.000000,2.056641,0.000000
Wed Jun  1 21:44:21 2022,bernouilli,-fcmm-elim-common-blocks,1448.238000,26.336487,15.847473,0.000000,2.089905,0.000000
Wed Jun  1 21:44:31 2022,bernouilli,-fcmm-elim-common-blocks,1440.752000,26.086060,15.637390,0.000000,2.076782,0.000000
Wed Jun  1 21:44:50 2022,bernouilli,-fcmm-elim-common-blocks,1467.295000,26.353455,15.793945,0.000000,2.115540,0.000000
Wed Jun  1 21:45:24 2022,bernouilli,-fcmm-elim-common-blocks,1456.377000,26.630737,15.991333,0.000000,2.098083,0.000000
Wed Jun  1 21:45:44 2022,bernouilli,-fcmm-elim-common-blocks,1452.787000,26.531189,15.892456,0.000000,2.091858,0.000000
Wed Jun  1 21:45:55 2022,bernouilli,-fcmm-elim-common-blocks,1428.538000,26.009399,15.654419,0.000000,2.060608,0.000000
Wed Jun  1 21:46:30 2022,bernouilli,-fcmm-sink,1411.611000,25.807556,15.581421,0.000000,2.040466,0.000000
Wed Jun  1 21:46:43 2022,bernouilli,-fcmm-sink,1428.795000,25.926819,15.596619,0.000000,2.061951,0.000000
Wed Jun  1 21:47:17 2022,bernouilli,-fcmm-sink,1414.028000,25.733093,15.501892,0.000000,2.044373,0.000000
Wed Jun  1 21:47:30 2022,bernouilli,-fcmm-sink,1439.941000,26.305115,15.838501,0.000000,2.079773,0.000000
Wed Jun  1 21:47:52 2022,bernouilli,-fcmm-sink,1427.298000,25.653198,15.381165,0.000000,2.055603,0.000000
Wed Jun  1 21:48:19 2022,bernouilli,-fcmm-sink,1419.125000,25.733826,15.459900,0.000000,2.046997,0.000000
Wed Jun  1 21:48:29 2022,bernouilli,-fcmm-sink,1475.571000,26.636414,15.926331,0.000000,2.127869,0.000000
Wed Jun  1 21:48:50 2022,bernouilli,-fcmm-sink,1405.296000,25.651123,15.491150,0.000000,2.041504,0.000000
Wed Jun  1 21:49:16 2022,bernouilli,-fcmm-sink,1412.658000,25.768555,15.530579,0.000000,2.045227,0.000000
Wed Jun  1 21:49:44 2022,bernouilli,-fcmm-sink,1427.599000,25.979736,15.660583,0.000000,2.061096,0.000000
Wed Jun  1 21:50:08 2022,bernouilli,-fcpr-anal,1448.449000,26.065857,15.660217,0.000000,2.088501,0.000000
Wed Jun  1 21:50:24 2022,bernouilli,-fcpr-anal,1444.904000,26.021912,15.668091,0.000000,2.087952,0.000000
Wed Jun  1 21:50:51 2022,bernouilli,-fcpr-anal,1472.142000,26.454102,15.827271,0.000000,2.119446,0.000000
Wed Jun  1 21:51:11 2022,bernouilli,-fcpr-anal,1466.514000,26.270081,15.742493,0.000000,2.112366,0.000000
Wed Jun  1 21:51:26 2022,bernouilli,-fcpr-anal,1457.267000,26.353210,15.838135,0.000000,2.113220,0.000000
Wed Jun  1 21:52:00 2022,bernouilli,-fcpr-anal,1448.577000,26.308777,15.842651,0.000000,2.091553,0.000000
Wed Jun  1 21:52:16 2022,bernouilli,-fcpr-anal,1445.693000,26.214661,15.730652,0.000000,2.081055,0.000000
Wed Jun  1 21:52:31 2022,bernouilli,-fcpr-anal,1453.423000,26.285095,15.786804,0.000000,2.093689,0.000000
Wed Jun  1 21:52:49 2022,bernouilli,-fcpr-anal,1471.111000,26.473999,15.875977,0.000000,2.123840,0.000000
Wed Jun  1 21:53:14 2022,bernouilli,-fcpr-anal,1444.230000,26.125122,15.694092,0.000000,2.079285,0.000000
Wed Jun  1 21:53:42 2022,exp3_8,-fexitification,1118.712000,20.511963,12.596985,0.000000,1.572876,0.000000
Wed Jun  1 21:54:04 2022,exp3_8,-fexitification,1116.235000,20.542297,12.583496,0.000000,1.563660,0.000000
Wed Jun  1 21:54:51 2022,exp3_8,-fexitification,1118.064000,20.692566,12.732849,0.000000,1.568237,0.000000
Wed Jun  1 21:54:58 2022,exp3_8,-fexitification,1114.403000,20.505859,12.566345,0.000000,1.556885,0.000000
Wed Jun  1 21:55:19 2022,exp3_8,-fexitification,1113.556000,20.438904,12.519226,0.000000,1.562317,0.000000
Wed Jun  1 21:55:41 2022,exp3_8,-fexitification,1118.756000,20.805115,12.850647,0.000000,1.582581,0.000000
Wed Jun  1 21:55:54 2022,exp3_8,-fexitification,1112.015000,20.292603,12.463989,0.000000,1.553284,0.000000
Wed Jun  1 21:56:09 2022,exp3_8,-fexitification,1112.424000,20.311218,12.455017,0.000000,1.557495,0.000000
Wed Jun  1 21:56:42 2022,exp3_8,-fexitification,1115.453000,20.750610,12.787842,0.000000,1.565918,0.000000
Wed Jun  1 21:57:02 2022,exp3_8,-fexitification,1116.341000,20.547974,12.582947,0.000000,1.560364,0.000000
Wed Jun  1 21:57:22 2022,exp3_8,-fcmm-elim-common-blocks,1122.427000,20.551941,12.638306,0.000732,1.573975,0.000000
Wed Jun  1 21:58:07 2022,exp3_8,-fcmm-elim-common-blocks,1113.763000,20.404968,12.529175,0.000000,1.557556,0.000000
Wed Jun  1 21:58:26 2022,exp3_8,-fcmm-elim-common-blocks,1122.469000,20.670349,12.654968,0.000000,1.577454,0.000000
Wed Jun  1 21:58:36 2022,exp3_8,-fcmm-elim-common-blocks,1117.523000,20.553894,12.583191,0.000000,1.561584,0.000000
Wed Jun  1 21:58:47 2022,exp3_8,-fcmm-elim-common-blocks,1119.879000,20.477600,12.537231,0.000000,1.565918,0.000000
Wed Jun  1 21:59:14 2022,exp3_8,-fcmm-elim-common-blocks,1120.942000,20.757141,12.732666,0.000000,1.567993,0.000000
Wed Jun  1 21:59:25 2022,exp3_8,-fcmm-elim-common-blocks,1119.047000,20.500183,12.579468,0.000000,1.568054,0.000000
Wed Jun  1 21:59:34 2022,exp3_8,-fcmm-elim-common-blocks,1117.328000,20.528748,12.565918,0.000000,1.562378,0.000000
Wed Jun  1 22:00:26 2022,exp3_8,-fcmm-elim-common-blocks,1116.679000,20.462830,12.525696,0.000000,1.561340,0.000000
Wed Jun  1 22:00:37 2022,exp3_8,-fcmm-elim-common-blocks,1118.399000,20.506897,12.553955,0.000000,1.560608,0.000000
Wed Jun  1 22:01:07 2022,exp3_8,-fcmm-sink,1120.868000,20.702942,12.710693,0.000000,1.570190,0.000000
Wed Jun  1 22:01:20 2022,exp3_8,-fcmm-sink,1119.851000,20.674133,12.673584,0.000000,1.569214,0.000000
Wed Jun  1 22:01:58 2022,exp3_8,-fcmm-sink,1116.724000,20.628601,12.688171,0.000000,1.565186,0.000000
Wed Jun  1 22:02:07 2022,exp3_8,-fcmm-sink,1117.279000,20.583069,12.649780,0.000000,1.571106,0.000000
Wed Jun  1 22:02:34 2022,exp3_8,-fcmm-sink,1119.749000,20.403198,12.463440,0.000000,1.563660,0.000000
Wed Jun  1 22:02:53 2022,exp3_8,-fcmm-sink,1114.459000,20.531494,12.575623,0.000000,1.555481,0.000000
Wed Jun  1 22:03:05 2022,exp3_8,-fcmm-sink,1116.231000,20.367371,12.476196,0.000000,1.560486,0.000000
Wed Jun  1 22:03:16 2022,exp3_8,-fcmm-sink,1116.163000,20.424988,12.497009,0.000000,1.560913,0.000000
Wed Jun  1 22:03:35 2022,exp3_8,-fcmm-sink,1116.109000,20.418640,12.494080,0.000000,1.561157,0.000000
Wed Jun  1 22:04:02 2022,exp3_8,-fcmm-sink,1116.303000,20.605652,12.622986,0.000000,1.560791,0.000000
Wed Jun  1 22:04:36 2022,exp3_8,-fcpr-anal,1121.925000,20.575806,12.586487,0.000000,1.576294,0.000000
Wed Jun  1 22:05:24 2022,exp3_8,-fcpr-anal,1112.410000,20.462952,12.546387,0.000000,1.554626,0.000000
Wed Jun  1 22:06:05 2022,exp3_8,-fcpr-anal,1119.731000,20.480469,12.522949,0.000000,1.565735,0.000000
Wed Jun  1 22:06:22 2022,exp3_8,-fcpr-anal,1116.173000,20.486328,12.542297,0.000000,1.559692,0.000000
Wed Jun  1 22:06:34 2022,exp3_8,-fcpr-anal,1114.676000,20.538025,12.593689,0.000000,1.558838,0.000000
Wed Jun  1 22:06:47 2022,exp3_8,-fcpr-anal,1115.785000,20.826904,12.835754,0.000000,1.583862,0.000000
Wed Jun  1 22:07:30 2022,exp3_8,-fcpr-anal,1122.916000,20.546570,12.573853,0.000000,1.568970,0.000000
Wed Jun  1 22:07:45 2022,exp3_8,-fcpr-anal,1111.976000,20.542419,12.670105,0.000000,1.582153,0.000000
Wed Jun  1 22:07:55 2022,exp3_8,-fcpr-anal,1112.284000,20.343323,12.438538,0.000000,1.562317,0.000000
Wed Jun  1 22:08:22 2022,exp3_8,-fcpr-anal,1115.823000,20.311646,12.440063,0.000000,1.561768,0.000000
Wed Jun  1 22:08:50 2022,gen_regexps,-fexitification,15467.905000,291.912292,178.103027,0.001221,21.493042,0.000000
Wed Jun  1 22:10:48 2022,gen_regexps,-fexitification,15455.253000,292.860291,179.149841,0.000000,21.472717,0.000000
Wed Jun  1 22:12:41 2022,gen_regexps,-fexitification,15440.937000,292.836487,179.242981,0.000000,21.455811,0.000000
Wed Jun  1 22:14:09 2022,gen_regexps,-fexitification,15457.703000,293.016052,179.044067,0.000000,21.481079,0.000000
Wed Jun  1 22:15:34 2022,gen_regexps,-fexitification,15465.965000,293.252075,179.183838,0.000000,21.503357,0.000000
Wed Jun  1 22:16:46 2022,gen_regexps,-fexitification,15467.257000,293.803467,179.333862,0.001221,21.494446,0.000000
Wed Jun  1 22:18:10 2022,gen_regexps,-fexitification,15454.322000,294.182068,179.818115,0.001160,21.472656,0.000000
Wed Jun  1 22:19:40 2022,gen_regexps,-fexitification,15453.058000,291.672852,178.354309,0.001099,21.469971,0.000000
Wed Jun  1 22:21:40 2022,gen_regexps,-fexitification,15465.239000,294.192627,180.244690,0.000000,21.492554,0.000000
Wed Jun  1 22:23:14 2022,gen_regexps,-fexitification,15455.999000,293.368042,179.256104,0.001099,21.477051,0.000000
Wed Jun  1 22:24:41 2022,gen_regexps,-fcmm-elim-common-blocks,15163.106000,285.865112,174.386963,0.001099,21.067688,0.000000
Wed Jun  1 22:26:04 2022,gen_regexps,-fcmm-elim-common-blocks,15153.099000,286.766968,174.636353,0.001221,21.059448,0.000000
Wed Jun  1 22:27:38 2022,gen_regexps,-fcmm-elim-common-blocks,15160.177000,287.897095,175.794983,0.000977,21.066589,0.000000
Wed Jun  1 22:29:16 2022,gen_regexps,-fcmm-elim-common-blocks,15172.469000,287.091919,175.054565,0.000000,21.084961,0.000000
Wed Jun  1 22:30:55 2022,gen_regexps,-fcmm-elim-common-blocks,15158.254000,286.819946,175.239563,0.000000,21.099976,0.000000
Wed Jun  1 22:32:29 2022,gen_regexps,-fcmm-elim-common-blocks,15170.129000,286.174988,174.664185,0.000000,21.082947,0.000000
Wed Jun  1 22:34:07 2022,gen_regexps,-fcmm-elim-common-blocks,15249.562000,289.052734,175.977417,0.001160,21.200256,0.000000
Wed Jun  1 22:35:45 2022,gen_regexps,-fcmm-elim-common-blocks,15160.288000,286.025024,174.521301,0.000000,21.067993,0.000000
